STATEFP20,COUNTYFP20,TRACTCE20,BLOCKCE20,GEOID20,NAME20,MTFCC20,UR20,UACE20,UATYPE20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20
"42","101","021700","1007","421010217001007",Block 1007,G5040,R,,,S,26946,0,"+40.0480435","-075.2191579"
"42","101","021700","1005","421010217001005",Block 1005,G5040,R,,,S,55364,0,"+40.0458497","-075.2204400"
"42","101","980100","1019","421019801001019",Block 1019,G5040,R,,,S,16913,0,"+40.0470155","-075.2172240"
"42","101","021500","1006","421010215001006",Block 1006,G5040,R,,,S,19942,0,"+40.0367918","-075.2263707"
"42","101","021500","2000","421010215002000",Block 2000,G5040,R,,,S,78133,0,"+40.0367064","-075.2218904"
"42","101","016800","2013","421010168002013",Block 2013,G5040,R,,,S,10075,0,"+39.9883516","-075.1659132"
"42","101","016800","2002","421010168002002",Block 2002,G5040,R,,,S,8227,0,"+39.9898126","-075.1649690"
"42","101","016800","3010","421010168003010",Block 3010,G5040,R,,,S,6636,0,"+39.9912431","-075.1641352"
"42","101","015200","1003","421010152001003",Block 1003,G5040,R,,,S,8568,0,"+39.9868617","-075.1668655"
"42","101","015200","1009","421010152001009",Block 1009,G5040,R,,,S,9692,0,"+39.9854028","-075.1678112"
"42","101","015200","1011","421010152001011",Block 1011,G5040,R,,,S,9845,0,"+39.9852422","-075.1665866"
"42","101","016800","2001","421010168002001",Block 2001,G5040,R,,,S,6512,0,"+39.9897492","-075.1644613"
"42","101","016800","2019","421010168002019",Block 2019,G5040,R,,,S,12219,0,"+39.9881585","-075.1644072"
"42","101","015200","1000","421010152001000",Block 1000,G5040,R,,,S,12077,0,"+39.9865872","-075.1647488"
"42","101","015200","1012","421010152001012",Block 1012,G5040,R,,,S,9896,0,"+39.9855395","-075.1653781"
"42","101","015300","3004","421010153003004",Block 3004,G5040,R,,,S,11787,0,"+39.9864877","-075.1639610"
"42","101","016800","3011","421010168003011",Block 3011,G5040,R,,,S,8223,0,"+39.9911763","-075.1636260"
"42","101","016800","2000","421010168002000",Block 2000,G5040,R,,,S,8225,0,"+39.9896894","-075.1639534"
"42","101","016701","2006","421010167012006",Block 2006,G5040,R,,,S,6645,0,"+39.9925324","-075.1622403"
"42","101","016701","2005","421010167012005",Block 2005,G5040,R,,,S,8087,0,"+39.9924640","-075.1617315"
"42","101","016701","2009","421010167012009",Block 2009,G5040,R,,,S,8110,0,"+39.9909768","-075.1620573"
"42","101","016701","1004","421010167011004",Block 1004,G5040,R,,,S,8060,0,"+39.9923898","-075.1611746"
"42","101","016701","1009","421010167011009",Block 1009,G5040,R,,,S,8181,0,"+39.9908991","-075.1615013"
"42","101","016701","3003","421010167013003",Block 3003,G5040,R,,,S,8102,0,"+39.9894783","-075.1623896"
"42","101","016701","3002","421010167013002",Block 3002,G5040,R,,,S,8128,0,"+39.9894051","-075.1618295"
"42","101","016701","1008","421010167011008",Block 1008,G5040,R,,,S,6678,0,"+39.9908312","-075.1609926"
"42","101","016701","3008","421010167013008",Block 3008,G5040,R,,,S,8744,0,"+39.9879422","-075.1627240"
"42","101","016701","3009","421010167013009",Block 3009,G5040,R,,,S,8649,0,"+39.9878712","-075.1621624"
"42","101","016701","3010","421010167013010",Block 3010,G5040,R,,,S,7118,0,"+39.9878017","-075.1616522"
"42","101","016701","3000","421010167013000",Block 3000,G5040,R,,,S,8102,0,"+39.9892798","-075.1608074"
"42","101","016701","3011","421010167013011",Block 3011,G5040,R,,,S,8649,0,"+39.9877324","-075.1611438"
"42","101","980002","1085","421019800021085",Block 1085,G5040,R,,,S,8072,0,"+39.9835444","-075.2093254"
"42","101","980002","1088","421019800021088",Block 1088,G5040,R,,,S,101568,0,"+39.9752341","-075.2024371"
"42","101","031402","2004","421010314022004",Block 2004,G5040,R,,,S,19222,0,"+40.0407836","-075.0636012"
"42","101","031402","3010","421010314023010",Block 3010,G5040,R,,,S,10907,0,"+40.0452738","-075.0622719"
"42","101","031401","2010","421010314012010",Block 2010,G5040,R,,,S,14681,0,"+40.0411989","-075.0659973"
"42","101","031600","7001","421010316007001",Block 7001,G5040,R,,,S,5807,0,"+40.0375202","-075.0618732"
"42","101","031700","2007","421010317002007",Block 2007,G5040,R,,,S,17646,0,"+40.0332971","-075.0706138"
"42","101","024300","2007","421010243002007",Block 2007,G5040,R,,,S,22790,0,"+40.0194869","-075.1736690"
"42","101","031800","3003","421010318003003",Block 3003,G5040,R,,,S,6374,0,"+40.0305565","-075.0792433"
"42","101","035500","2028","421010355002028",Block 2028,G5040,R,,,S,16986,0,"+40.0831810","-075.0310346"
"42","101","035800","2007","421010358002007",Block 2007,G5040,R,,,S,24077,0,"+40.1182196","-075.0237186"
"42","101","038900","3004","421010389003004",Block 3004,G5040,R,,,S,15544,0,"+40.0552100","-075.1736780"
"42","101","036501","1023","421010365011023",Block 1023,G5040,R,,,S,16880,0,"+40.1346791","-075.0137616"
"42","101","036501","1007","421010365011007",Block 1007,G5040,R,,,S,56382,0,"+40.1329166","-075.0096067"
"42","101","029200","1016","421010292001016",Block 1016,G5040,R,,,S,14427,0,"+40.0266525","-075.1091614"
"42","101","003800","3006","421010038003006",Block 3006,G5040,R,,,S,7176,0,"+39.9225282","-075.1802018"
"42","101","035800","3000","421010358003000",Block 3000,G5040,R,,,S,20778,0,"+40.1223867","-075.0244081"
"42","101","008302","3010","421010083023010",Block 3010,G5040,R,,,S,9924,0,"+39.9558787","-075.2430446"
"42","101","008302","4000","421010083024000",Block 4000,G5040,R,,,S,10190,0,"+39.9548661","-075.2392053"
"42","101","017602","1007","421010176021007",Block 1007,G5040,R,,,S,5894,0,"+39.9970945","-075.1280593"
"42","101","017602","2002","421010176022002",Block 2002,G5040,R,,,S,9478,0,"+39.9944250","-075.1278297"
"42","101","017602","2008","421010176022008",Block 2008,G5040,R,,,S,7134,0,"+39.9928749","-075.1275332"
"42","101","980100","1031","421019801001031",Block 1031,G5040,R,,,S,428194,0,"+40.0377255","-075.2041707"
"42","101","980100","1006","421019801001006",Block 1006,G5040,R,,,S,313614,0,"+40.0731949","-075.2254775"
"42","101","021800","2008","421010218002008",Block 2008,G5040,R,,,S,41832,0,"+40.0508654","-075.2328554"
"42","101","003001","5001","421010030015001",Block 5001,G5040,R,,,S,6446,0,"+39.9303238","-075.1720319"
"42","101","033702","2012","421010337022012",Block 2012,G5040,R,,,S,2970,0,"+40.0667978","-075.0636198"
"42","101","980200","1024","421019802001024",Block 1024,G5040,R,,,S,11025,0,"+40.0651348","-075.0437452"
"42","101","037200","2003","421010372002003",Block 2003,G5040,R,,,S,7950,0,"+39.9149763","-075.1626267"
"42","101","037200","2010","421010372002010",Block 2010,G5040,R,,,S,7262,0,"+39.9136459","-075.1622748"
"42","101","037200","1005","421010372001005",Block 1005,G5040,R,,,S,15290,0,"+39.9135460","-075.1713879"
"42","101","019502","1018","421010195021018",Block 1018,G5040,R,,,S,8468,0,"+40.0038234","-075.1307791"
"42","101","019502","1004","421010195021004",Block 1004,G5040,R,,,S,2746,0,"+40.0039944","-075.1335865"
"42","101","019502","2014","421010195022014",Block 2014,G5040,R,,,S,4265,0,"+40.0022405","-075.1282920"
"42","101","005600","1011","421010056001011",Block 1011,G5040,R,,,S,336739,0,"+39.8967815","-075.2462419"
"42","101","008101","2000","421010081012000",Block 2000,G5040,R,,,S,4894,0,"+39.9496153","-075.2355784"
"42","101","008101","2003","421010081012003",Block 2003,G5040,R,,,S,5225,0,"+39.9498691","-075.2376065"
"42","101","008101","2015","421010081012015",Block 2015,G5040,R,,,S,8890,0,"+39.9466812","-075.2395662"
"42","101","010400","3015","421010104003015",Block 3015,G5040,R,,,S,8549,0,"+39.9667718","-075.2214264"
"42","101","037800","2010","421010378002010",Block 2010,G5040,R,,,S,4521,0,"+39.9778033","-075.1173772"
"42","101","014300","1016","421010143001016",Block 1016,G5040,R,,,S,6158,0,"+39.9663923","-075.1306121"
"42","101","015800","3010","421010158003010",Block 3010,G5040,R,,,S,5943,0,"+39.9722168","-075.1268628"
"42","101","034200","2001","421010342002001",Block 2001,G5040,R,,,S,99547,0,"+40.0900995","-075.0719851"
"42","101","021000","4012","421010210004012",Block 4012,G5040,R,,,S,7527,0,"+40.0229731","-075.2166028"
"42","101","021000","4004","421010210004004",Block 4004,G5040,R,,,S,10796,0,"+40.0247329","-075.2207595"
"42","101","021900","1029","421010219001029",Block 1029,G5040,R,,,S,9710,0,"+40.0463143","-075.2425843"
"42","101","023100","1002","421010231001002",Block 1002,G5040,R,,,S,19571,0,"+40.0709301","-075.2017951"
"42","101","031900","1003","421010319001003",Block 1003,G5040,R,,,S,4743,0,"+40.0256851","-075.0643158"
"42","101","031900","3001","421010319003001",Block 3001,G5040,R,,,S,4266,0,"+40.0200120","-075.0634952"
"42","101","031900","4000","421010319004000",Block 4000,G5040,R,,,S,1476,0,"+40.0237873","-075.0629608"
"42","101","033300","1025","421010333001025",Block 1025,G5040,R,,,S,24753,0,"+40.0559772","-075.0406281"
"42","101","033500","1013","421010335001013",Block 1013,G5040,R,,,S,12757,0,"+40.0565542","-075.0660075"
"42","101","033600","3003","421010336003003",Block 3003,G5040,R,,,S,16135,0,"+40.0631471","-075.0644980"
"42","101","033600","2009","421010336002009",Block 2009,G5040,R,,,S,19103,0,"+40.0645870","-075.0624620"
"42","101","033600","1010","421010336001010",Block 1010,G5040,R,,,S,3915,0,"+40.0578925","-075.0602084"
"42","101","033702","1003","421010337021003",Block 1003,G5040,R,,,S,61829,0,"+40.0745685","-075.0505100"
"42","101","033701","1002","421010337011002",Block 1002,G5040,R,,,S,32271,0,"+40.0731217","-075.0467526"
"42","101","033800","3007","421010338003007",Block 3007,G5040,R,,,S,20002,0,"+40.0633315","-075.0720978"
"42","101","033900","2001","421010339002001",Block 2001,G5040,R,,,S,37370,0,"+40.0694472","-075.0828252"
"42","101","034000","3008","421010340003008",Block 3008,G5040,R,,,S,14832,0,"+40.0679445","-075.0765593"
"42","101","034100","4012","421010341004012",Block 4012,G5040,R,,,S,13113,0,"+40.0754812","-075.0818961"
"42","101","034100","2007","421010341002007",Block 2007,G5040,R,,,S,14686,0,"+40.0779613","-075.0774890"
"42","101","034100","1005","421010341001005",Block 1005,G5040,R,,,S,13838,0,"+40.0743837","-075.0882811"
"42","101","034400","1010","421010344001010",Block 1010,G5040,R,,,S,21155,0,"+40.0833213","-075.0519647"
"42","101","034400","3018","421010344003018",Block 3018,G5040,R,,,S,15987,0,"+40.1004360","-075.0619399"
"42","101","016902","2012","421010169022012",Block 2012,G5040,R,,,S,5057,0,"+39.9914462","-075.1822780"
"42","101","016902","2001","421010169022001",Block 2001,G5040,R,,,S,4075,0,"+39.9915135","-075.1811628"
"42","101","017900","2005","421010179002005",Block 2005,G5040,R,,,S,18688,0,"+39.9862611","-075.1099771"
"42","101","018001","2002","421010180012002",Block 2002,G5040,R,,,S,8718,0,"+39.9835821","-075.1106606"
"42","101","018001","2001","421010180012001",Block 2001,G5040,R,,,S,4710,0,"+39.9832507","-075.1112615"
"42","101","018002","3020","421010180023020",Block 3020,G5040,R,,,S,5729,0,"+39.9838283","-075.1095889"
"42","101","018001","2006","421010180012006",Block 2006,G5040,R,,,S,8526,0,"+39.9829377","-075.1118583"
"42","101","018001","2014","421010180012014",Block 2014,G5040,R,,,S,4194,0,"+39.9818605","-075.1117756"
"42","101","018001","2005","421010180012005",Block 2005,G5040,R,,,S,7795,0,"+39.9821724","-075.1111862"
"42","101","018001","3009","421010180013009",Block 3009,G5040,R,,,S,6990,0,"+39.9808445","-075.1121975"
"42","101","018001","2012","421010180012012",Block 2012,G5040,R,,,S,8703,0,"+39.9813982","-075.1105007"
"42","101","018001","2009","421010180012009",Block 2009,G5040,R,,,S,6079,0,"+39.9819769","-075.1094275"
"42","101","018002","4006","421010180024006",Block 4006,G5040,R,,,S,5851,0,"+39.9807170","-075.1098980"
"42","101","018001","1003","421010180011003",Block 1003,G5040,R,,,S,10634,0,"+39.9799304","-075.1113916"
"42","101","018002","4005","421010180024005",Block 4005,G5040,R,,,S,3253,0,"+39.9810290","-075.1092997"
"42","101","010000","4010","421010100004010",Block 4010,G5040,R,,,S,15493,0,"+39.9726376","-075.2506593"
"42","101","037800","5012","421010378005012",Block 5012,G5040,R,,,S,7646,0,"+39.9851236","-075.0954651"
"42","101","037800","5016","421010378005016",Block 5016,G5040,R,,,S,2485,0,"+39.9847185","-075.0951139"
"42","101","037800","5010","421010378005010",Block 5010,G5040,R,,,S,1793,0,"+39.9854443","-075.0940711"
"42","101","037800","7005","421010378007005",Block 7005,G5040,R,,,S,123437,0,"+39.9827779","-075.0893127"
"42","101","037800","7007","421010378007007",Block 7007,G5040,R,,,S,146140,0,"+39.9823524","-075.0922022"
"42","101","033500","1009","421010335001009",Block 1009,G5040,R,,,S,1875,0,"+40.0562266","-075.0617460"
"42","101","033500","2006","421010335002006",Block 2006,G5040,R,,,S,14389,0,"+40.0548288","-075.0657988"
"42","101","033500","1015","421010335001015",Block 1015,G5040,R,,,S,8306,0,"+40.0557908","-075.0648864"
"42","101","033500","1014","421010335001014",Block 1014,G5040,R,,,S,2714,0,"+40.0561776","-075.0634832"
"42","101","033500","2005","421010335002005",Block 2005,G5040,R,,,S,14062,0,"+40.0543827","-075.0650081"
"42","101","033500","2026","421010335002026",Block 2026,G5040,R,,,S,50893,0,"+40.0515913","-075.0642467"
"42","101","033500","2011","421010335002011",Block 2011,G5040,R,,,S,19021,0,"+40.0525342","-075.0654515"
"42","101","033500","2010","421010335002010",Block 2010,G5040,R,,,S,8649,0,"+40.0533653","-075.0659234"
"42","101","033500","2022","421010335002022",Block 2022,G5040,R,,,S,6744,0,"+40.0536812","-075.0641153"
"42","101","033600","3013","421010336003013",Block 3013,G5040,R,,,S,17808,0,"+40.0617252","-075.0602196"
"42","101","033600","1005","421010336001005",Block 1005,G5040,R,,,S,4017,0,"+40.0591409","-075.0590352"
"42","101","033600","1018","421010336001018",Block 1018,G5040,R,,,S,3801,0,"+40.0572579","-075.0607954"
"42","101","033500","1010","421010335001010",Block 1010,G5040,R,,,S,3227,0,"+40.0566656","-075.0613524"
"42","101","033600","4014","421010336004014",Block 4014,G5040,R,,,S,3888,0,"+40.0616399","-075.0566540"
"42","101","033600","4015","421010336004015",Block 4015,G5040,R,,,S,3701,0,"+40.0610092","-075.0572511"
"42","101","033600","4017","421010336004017",Block 4017,G5040,R,,,S,17558,0,"+40.0603401","-075.0560622"
"42","101","033600","1009","421010336001009",Block 1009,G5040,R,,,S,17700,0,"+40.0572309","-075.0589994"
"42","101","033600","1015","421010336001015",Block 1015,G5040,R,,,S,15924,0,"+40.0567992","-075.0565262"
"42","101","033600","1016","421010336001016",Block 1016,G5040,R,,,S,25834,0,"+40.0560281","-075.0574098"
"42","101","033500","2002","421010335002002",Block 2002,G5040,R,,,S,1537,0,"+40.0558227","-075.0621770"
"42","101","017602","1001","421010176021001",Block 1001,G5040,R,,,S,4766,0,"+39.9979661","-075.1269300"
"42","101","017602","1008","421010176021008",Block 1008,G5040,R,,,S,3195,0,"+39.9971846","-075.1287598"
"42","101","017602","1012","421010176021012",Block 1012,G5040,R,,,S,6671,0,"+39.9961058","-075.1290178"
"42","101","017602","1013","421010176021013",Block 1013,G5040,R,,,S,6737,0,"+39.9960548","-075.1285544"
"42","101","017602","1015","421010176021015",Block 1015,G5040,R,,,S,9556,0,"+39.9959152","-075.1275089"
"42","101","017602","1014","421010176021014",Block 1014,G5040,R,,,S,7074,0,"+39.9959855","-075.1280806"
"42","101","017601","3002","421010176013002",Block 3002,G5040,R,,,S,5313,0,"+39.9929309","-075.1292246"
"42","101","017602","2009","421010176022009",Block 2009,G5040,R,,,S,5553,0,"+39.9933058","-075.1273870"
"42","101","017602","1019","421010176021019",Block 1019,G5040,R,,,S,4995,0,"+39.9952433","-075.1266559"
"42","101","017602","1018","421010176021018",Block 1018,G5040,R,,,S,4311,0,"+39.9956176","-075.1265802"
"42","101","017702","4005","421010177024005",Block 4005,G5040,R,,,S,10636,0,"+39.9956578","-075.1255357"
"42","101","017602","1017","421010176021017",Block 1017,G5040,R,,,S,4251,0,"+39.9959609","-075.1265024"
"42","101","017702","4006","421010177024006",Block 4006,G5040,R,,,S,21216,0,"+39.9941167","-075.1254858"
"42","101","017702","5003","421010177025003",Block 5003,G5040,R,,,S,17544,0,"+39.9986241","-075.1236042"
"42","101","017702","5002","421010177025002",Block 5002,G5040,R,,,S,15083,0,"+39.9984876","-075.1225532"
"42","101","017702","4004","421010177024004",Block 4004,G5040,R,,,S,10559,0,"+39.9955606","-075.1248060"
"42","101","017702","4002","421010177024002",Block 4002,G5040,R,,,S,7156,0,"+39.9953957","-075.1234654"
"42","101","017702","5008","421010177025008",Block 5008,G5040,R,,,S,7267,0,"+39.9968657","-075.1226419"
"42","101","017702","1003","421010177021003",Block 1003,G5040,R,,,S,2539,0,"+39.9932360","-075.1260473"
"42","101","017702","4009","421010177024009",Block 4009,G5040,R,,,S,14188,0,"+39.9938667","-075.1235399"
"42","101","028800","2003","421010288002003",Block 2003,G5040,R,,,S,15907,0,"+40.0219422","-075.1208354"
"42","101","028902","4010","421010289024010",Block 4010,G5040,R,,,S,15898,0,"+40.0236107","-075.1188123"
"42","101","028902","3007","421010289023007",Block 3007,G5040,R,,,S,13350,0,"+40.0226060","-075.1169740"
"42","101","028800","2006","421010288002006",Block 2006,G5040,R,,,S,18210,0,"+40.0203373","-075.1211914"
"42","101","028901","1004","421010289011004",Block 1004,G5040,R,,,S,12292,0,"+40.0200603","-075.1188642"
"42","101","028901","1000","421010289011000",Block 1000,G5040,R,,,S,11646,0,"+40.0219085","-075.1170889"
"42","101","028902","2009","421010289022009",Block 2009,G5040,R,,,S,8684,0,"+40.0215565","-075.1157612"
"42","101","028901","1008","421010289011008",Block 1008,G5040,R,,,S,10335,0,"+40.0198301","-075.1174039"
"42","101","028901","1007","421010289011007",Block 1007,G5040,R,,,S,11638,0,"+40.0197743","-075.1166979"
"42","101","028901","3011","421010289013011",Block 3011,G5040,R,,,S,80650,0,"+40.0153145","-075.1168529"
"42","101","989300","2001","421019893002001",Block 2001,G5040,R,,,S,108768,0,"+40.0083841","-075.1207373"
"42","101","028901","2006","421010289012006",Block 2006,G5040,R,,,S,233500,0,"+40.0148677","-075.1139272"
"42","101","028902","2004","421010289022004",Block 2004,G5040,R,,,S,5350,0,"+40.0230244","-075.1142218"
"42","101","029900","4009","421010299004009",Block 4009,G5040,R,,,S,6525,0,"+40.0155348","-075.0720860"
"42","101","029800","5002","421010298005002",Block 5002,G5040,R,,,S,6838,0,"+40.0163158","-075.0709006"
"42","101","029900","3002","421010299003002",Block 3002,G5040,R,,,S,9376,0,"+40.0133604","-075.0724537"
"42","101","029900","3004","421010299003004",Block 3004,G5040,R,,,S,7900,0,"+40.0120394","-075.0727448"
"42","101","029900","4011","421010299004011",Block 4011,G5040,R,,,S,8652,0,"+40.0146820","-075.0721266"
"42","101","029900","3001","421010299003001",Block 3001,G5040,R,,,S,9095,0,"+40.0135276","-075.0716911"
"42","101","029900","3005","421010299003005",Block 3005,G5040,R,,,S,9216,0,"+40.0121984","-075.0720214"
"42","101","029900","3006","421010299003006",Block 3006,G5040,R,,,S,8936,0,"+40.0123667","-075.0712475"
"42","101","031700","4003","421010317004003",Block 4003,G5040,R,,,S,3116,0,"+40.0356643","-075.0688239"
"42","101","031700","4005","421010317004005",Block 4005,G5040,R,,,S,51379,0,"+40.0350455","-075.0655636"
"42","101","031700","4007","421010317004007",Block 4007,G5040,R,,,S,14898,0,"+40.0332316","-075.0654125"
"42","101","031700","5000","421010317005000",Block 5000,G5040,R,,,S,12792,0,"+40.0313006","-075.0679348"
"42","101","031700","4013","421010317004013",Block 4013,G5040,R,,,S,14523,0,"+40.0325703","-075.0639670"
"42","101","031700","4011","421010317004011",Block 4011,G5040,R,,,S,12416,0,"+40.0321581","-075.0660574"
"42","101","031700","5001","421010317005001",Block 5001,G5040,R,,,S,12531,0,"+40.0309108","-075.0672348"
"42","101","031700","4012","421010317004012",Block 4012,G5040,R,,,S,12442,0,"+40.0317725","-075.0653672"
"42","101","031700","5003","421010317005003",Block 5003,G5040,R,,,S,9394,0,"+40.0297320","-075.0687164"
"42","101","031700","1005","421010317001005",Block 1005,G5040,R,,,S,8926,0,"+40.0288502","-075.0670729"
"42","101","031700","1003","421010317001003",Block 1003,G5040,R,,,S,12266,0,"+40.0293016","-075.0666484"
"42","101","031700","1007","421010317001007",Block 1007,G5040,R,,,S,13893,0,"+40.0276800","-075.0657216"
"42","101","031700","4014","421010317004014",Block 4014,G5040,R,,,S,10631,0,"+40.0314166","-075.0647246"
"42","101","031700","4015","421010317004015",Block 4015,G5040,R,,,S,10168,0,"+40.0310923","-075.0641470"
"42","101","031700","1002","421010317001002",Block 1002,G5040,R,,,S,9868,0,"+40.0298722","-075.0653003"
"42","101","031700","3002","421010317003002",Block 3002,G5040,R,,,S,10698,0,"+40.0288448","-075.0646058"
"42","101","031700","3005","421010317003005",Block 3005,G5040,R,,,S,2648,0,"+40.0284335","-075.0625998"
"42","101","031900","1002","421010319001002",Block 1002,G5040,R,,,S,5829,0,"+40.0264095","-075.0649375"
"42","101","031900","5005","421010319005005",Block 5005,G5040,R,,,S,4487,0,"+40.0254173","-075.0648366"
"42","101","031600","7013","421010316007013",Block 7013,G5040,R,,,S,16641,0,"+40.0348098","-075.0634413"
"42","101","031600","7015","421010316007015",Block 7015,G5040,R,,,S,14546,0,"+40.0326879","-075.0630341"
"42","101","031600","7012","421010316007012",Block 7012,G5040,R,,,S,13710,0,"+40.0341639","-075.0619841"
"42","101","030800","3006","421010308003006",Block 3006,G5040,R,,,S,14045,0,"+40.0563306","-075.0848580"
"42","101","030800","1002","421010308001002",Block 1002,G5040,R,,,S,17095,0,"+40.0570616","-075.0835348"
"42","101","030800","3005","421010308003005",Block 3005,G5040,R,,,S,16067,0,"+40.0554070","-075.0830483"
"42","101","030800","3010","421010308003010",Block 3010,G5040,R,,,S,17788,0,"+40.0547497","-075.0836691"
"42","101","030800","1003","421010308001003",Block 1003,G5040,R,,,S,16277,0,"+40.0565965","-075.0826041"
"42","101","030800","4002","421010308004002",Block 4002,G5040,R,,,S,19984,0,"+40.0518348","-075.0835067"
"42","101","030800","4007","421010308004007",Block 4007,G5040,R,,,S,16977,0,"+40.0512012","-075.0840918"
"42","101","030800","4008","421010308004008",Block 4008,G5040,R,,,S,14178,0,"+40.0501614","-075.0822186"
"42","101","030600","4012","421010306004012",Block 4012,G5040,R,,,S,17663,0,"+40.0481297","-075.0947387"
"42","101","030600","4011","421010306004011",Block 4011,G5040,R,,,S,14888,0,"+40.0476307","-075.0938362"
"42","101","030600","4018","421010306004018",Block 4018,G5040,R,,,S,7656,0,"+40.0466781","-075.0947324"
"42","101","030600","4017","421010306004017",Block 4017,G5040,R,,,S,6859,0,"+40.0460641","-075.0953036"
"42","101","030600","4019","421010306004019",Block 4019,G5040,R,,,S,17025,0,"+40.0459017","-075.0940922"
"42","101","030600","4009","421010306004009",Block 4009,G5040,R,,,S,3346,0,"+40.0475427","-075.0914083"
"42","101","039001","1000","421010390011000",Block 1000,G5040,R,,,S,3064,0,"+40.0471186","-075.0915467"
"42","101","030600","2010","421010306002010",Block 2010,G5040,R,,,S,12374,0,"+40.0471067","-075.0884876"
"42","101","027500","4004","421010275004004",Block 4004,G5040,R,,,S,10103,0,"+40.0377111","-075.1343060"
"42","101","028200","3017","421010282003017",Block 3017,G5040,R,,,S,11410,0,"+40.0366132","-075.1355276"
"42","101","027500","3004","421010275003004",Block 3004,G5040,R,,,S,5949,0,"+40.0364685","-075.1345464"
"42","101","027500","2003","421010275002003",Block 2003,G5040,R,,,S,12597,0,"+40.0390671","-075.1323777"
"42","101","027500","1008","421010275001008",Block 1008,G5040,R,,,S,10818,0,"+40.0416201","-075.1302062"
"42","101","027500","1009","421010275001009",Block 1009,G5040,R,,,S,8372,0,"+40.0422625","-075.1298243"
"42","101","027401","1007","421010274011007",Block 1007,G5040,R,,,S,10038,0,"+40.0417692","-075.1289890"
"42","101","027500","2000","421010275002000",Block 2000,G5040,R,,,S,15878,0,"+40.0403979","-075.1301682"
"42","101","027500","2007","421010275002007",Block 2007,G5040,R,,,S,7417,0,"+40.0377873","-075.1317392"
"42","101","027401","2002","421010274012002",Block 2002,G5040,R,,,S,14740,0,"+40.0402269","-075.1291668"
"42","101","027401","1006","421010274011006",Block 1006,G5040,R,,,S,8539,0,"+40.0416845","-075.1283610"
"42","101","027500","2006","421010275002006",Block 2006,G5040,R,,,S,15329,0,"+40.0372775","-075.1308456"
"42","101","027401","2001","421010274012001",Block 2001,G5040,R,,,S,12876,0,"+40.0401077","-075.1282394"
"42","101","027401","2008","421010274012008",Block 2008,G5040,R,,,S,14966,0,"+40.0371465","-075.1298457"
"42","101","027100","2004","421010271002004",Block 2004,G5040,R,,,S,10013,0,"+40.0464287","-075.1243694"
"42","101","027100","2006","421010271002006",Block 2006,G5040,R,,,S,10881,0,"+40.0454006","-075.1245553"
"42","101","017500","1000","421010175001000",Block 1000,G5040,R,,,S,583,0,"+40.0004850","-075.1432990"
"42","101","017500","1002","421010175001002",Block 1002,G5040,R,,,S,7544,0,"+39.9996096","-075.1438551"
"42","101","017500","1014","421010175001014",Block 1014,G5040,R,,,S,9376,0,"+39.9979955","-075.1436275"
"42","101","017500","5003","421010175005003",Block 5003,G5040,R,,,S,9987,0,"+39.9994574","-075.1426524"
"42","101","017500","5004","421010175005004",Block 5004,G5040,R,,,S,9298,0,"+39.9979150","-075.1429842"
"42","101","019800","5003","421010198005003",Block 5003,G5040,R,,,S,9948,0,"+40.0087776","-075.1412744"
"42","101","019800","5001","421010198005001",Block 5001,G5040,R,,,S,10138,0,"+40.0087536","-075.1398911"
"42","101","019800","2005","421010198002005",Block 2005,G5040,R,,,S,12053,0,"+40.0100345","-075.1387342"
"42","101","019900","2001","421010199002001",Block 2001,G5040,R,,,S,4702,0,"+40.0077115","-075.1414114"
"42","101","019900","1003","421010199001003",Block 1003,G5040,R,,,S,12692,0,"+40.0070144","-075.1402432"
"42","101","019800","5000","421010198005000",Block 5000,G5040,R,,,S,5784,0,"+40.0089171","-075.1390296"
"42","101","019800","4009","421010198004009",Block 4009,G5040,R,,,S,1577,0,"+40.0090563","-075.1382713"
"42","101","019800","4003","421010198004003",Block 4003,G5040,R,,,S,10482,0,"+40.0099333","-075.1379603"
"42","101","019900","1005","421010199001005",Block 1005,G5040,R,,,S,12073,0,"+40.0053682","-075.1397533"
"42","101","019800","4004","421010198004004",Block 4004,G5040,R,,,S,7666,0,"+40.0099306","-075.1373027"
"42","101","019800","4005","421010198004005",Block 4005,G5040,R,,,S,5015,0,"+40.0101108","-075.1366516"
"42","101","019800","4006","421010198004006",Block 4006,G5040,R,,,S,5562,0,"+40.0093784","-075.1367959"
"42","101","019800","4007","421010198004007",Block 4007,G5040,R,,,S,15409,0,"+40.0082515","-075.1371754"
"42","101","019900","1006","421010199001006",Block 1006,G5040,R,,,S,14215,0,"+40.0052515","-075.1388507"
"42","101","038301","1030","421010383011030",Block 1030,G5040,R,,,S,5701,0,"+40.0076477","-075.1363204"
"42","101","019900","1007","421010199001007",Block 1007,G5040,R,,,S,13456,0,"+40.0051722","-075.1378767"
"42","101","019900","4001","421010199004001",Block 4001,G5040,R,,,S,4456,0,"+40.0042563","-075.1391602"
"42","101","017500","6011","421010175006011",Block 6011,G5040,R,,,S,6343,0,"+40.0005921","-075.1401062"
"42","101","017500","6000","421010175006000",Block 6000,G5040,R,,,S,16605,0,"+40.0028079","-075.1388721"
"42","101","017500","6008","421010175006008",Block 6008,G5040,R,,,S,3115,0,"+40.0021869","-075.1389192"
